accident_index,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_location-restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,1st_point_of_impact,was_vehicle_left_hand_drive?,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),propulsion_code,age_of_vehicle,driver_imd_decile,driver_home_area_type,vehicle_imd_decile,NUmber_of_Casualities_unique_to_accident_index,No_of_Vehicles_involved_unique_to_accident_index,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_(district),local_authority_(highway),1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing-human_control,pedestrian_crossing-physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,lsoa_of_accident_location,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
201501BS70652,2,9,0,6,0,8,0,0,0,0,1,1,6,1,35,6,1398,2,4,-1,1,-1,1,2,527080,177550,-0.171283,51.482636,1,3,2,1,42105,4,1899-12-30 16:20:00,12,E09000020,3,3212,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01002840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70653,1,9,0,18,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,526080,177260,-0.18578,51.480254,1,3,1,1,42135,5,1899-12-30 02:19:00,12,E09000020,3,308,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,E01002843,1,3,1,19,4,3,9,9,0,0,2,0,1,6
201501BS70654,1,2,0,18,0,8,0,0,0,0,3,1,6,2,27,6,49,1,-1,-1,1,-1,1,2,525020,180380,-0.199932,51.508528,1,3,2,1,21/10/2015,4,1899-12-30 18:00:00,12,E09000020,3,402,6,30,3,2,5,0,0,5,4,2,2,0,0,1,2,E01002828,1,1,2,27,6,3,0,0,0,0,0,2,1,9
201501BS70654,2,9,0,18,0,8,0,0,0,0,4,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,1,2,525020,180380,-0.199932,51.508528,1,3,2,1,21/10/2015,4,1899-12-30 18:00:00,12,E09000020,3,402,6,30,3,2,5,0,0,5,4,2,2,0,0,1,2,E01002828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70657,1,11,0,5,0,0,0,0,0,0,0,1,6,1,29,6,6700,2,3,-1,1,-1,1,1,525200,180470,-0.197308,51.509297,1,3,1,1,42015,1,1899-12-30 12:00:00,12,E09000020,3,4206,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01002884,1,2,2,41,7,3,0,0,0,3,0,11,1,3
201501BS70658,1,3,0,4,0,0,0,0,0,0,3,1,6,1,28,6,125,1,8,-1,1,-1,1,2,525110,180570,-0.198569,51.510216,1,3,2,1,42135,5,1899-12-30 19:31:00,12,E09000020,4,415,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01002883,1,1,1,28,6,3,0,0,0,0,0,3,1,3
201501BS70658,2,9,0,6,0,0,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,525110,180570,-0.198569,51.510216,1,3,2,1,42135,5,1899-12-30 19:31:00,12,E09000020,4,415,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01002883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70659,1,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,1995,2,8,-1,1,-1,1,2,526930,177490,-0.173464,51.482131,1,3,2,1,42135,5,1899-12-30 15:33:00,12,E09000020,3,3220,6,30,6,2,3,3220,0,5,1,1,1,0,0,1,1,E01002840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70659,2,3,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,124,1,5,-1,1,-1,1,2,526930,177490,-0.173464,51.482131,1,3,2,1,42135,5,1899-12-30 15:33:00,12,E09000020,3,3220,6,30,6,2,3,3220,0,5,1,1,1,0,0,1,1,E01002840,1,1,1,-1,-1,3,0,0,0,0,0,3,1,1
201501BS70662,1,9,0,18,0,8,0,0,0,0,1,1,6,1,65,9,998,1,12,-1,1,-1,1,1,526310,177400,-0.18242,51.481461,1,3,1,1,42166,6,1899-12-30 14:50:00,12,E09000020,3,3217,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002913,1,3,1,67,10,3,5,1,0,0,2,0,-1,-1
201501BS70664,1,3,0,18,0,8,0,0,0,0,1,1,6,1,41,7,124,1,10,-1,1,-1,1,1,523270,181860,-0.224619,51.522213,1,3,1,1,42196,7,1899-12-30 10:50:00,12,E09000020,6,0,6,30,3,4,6,0,0,0,1,5,2,0,0,1,1,E01002908,1,1,1,41,7,3,0,0,0,0,0,3,1,1
201501BS70665,1,8,0,18,0,0,0,0,0,0,1,1,1,1,49,8,2499,2,-1,-1,1,-1,1,1,524290,181350,-0.210104,51.517407,1,3,1,1,42196,7,1899-12-30 18:52:00,12,E09000020,4,450,6,30,0,-1,-1,0,0,4,4,1,2,0,0,1,1,E01002831,1,3,1,18,4,3,1,1,0,0,2,0,1,1
201501BS70667,1,9,0,9,0,8,0,0,0,0,3,1,6,1,23,5,1968,2,-1,-1,1,-1,1,2,525420,179500,-0.194484,51.500531,1,3,2,1,42196,7,1899-12-30 16:50:00,12,E09000020,3,315,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,E01002816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70667,2,3,0,13,0,8,0,0,0,0,1,1,6,1,43,7,108,1,7,-1,1,-1,1,2,525420,179500,-0.194484,51.500531,1,3,2,1,42196,7,1899-12-30 16:50:00,12,E09000020,3,315,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,E01002816,1,1,1,43,7,3,0,0,0,0,0,3,1,4
201501BS70668,1,11,0,18,0,8,0,0,0,0,0,1,6,1,47,8,7300,2,11,-1,1,-1,1,1,525250,181010,-0.196396,51.514139,1,3,1,1,42196,7,1899-12-30 09:55:00,12,E09000020,3,4206,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002886,1,2,2,45,7,3,0,0,0,4,0,11,1,5
201501BS70669,1,4,0,18,0,1,0,0,0,0,1,1,6,1,46,8,385,1,13,-1,1,-1,1,2,523520,181050,-0.221301,51.514879,1,3,2,1,42166,6,1899-12-30 09:10:00,11,E09000013,3,3220,3,50,1,4,3,40,0,0,1,2,2,0,0,1,1,E01002877,1,1,1,46,8,3,0,0,0,0,0,4,1,3
201501BS70669,2,9,0,3,0,1,0,0,0,0,2,1,1,2,43,7,1388,1,4,-1,1,-1,1,2,523520,181050,-0.221301,51.514879,1,3,2,1,42166,6,1899-12-30 09:10:00,11,E09000013,3,3220,3,50,1,4,3,40,0,0,1,2,2,0,0,1,1,E01002877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70670,1,9,0,9,0,8,0,0,0,0,3,1,6,1,69,10,1968,2,1,-1,1,-1,2,2,527940,178900,-0.158416,51.494575,1,3,2,2,42258,2,1899-12-30 18:09:00,12,E09000020,3,3216,6,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01002859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70670,2,3,0,13,0,8,0,0,0,0,1,1,6,1,28,6,-1,-1,-1,-1,1,-1,2,2,527940,178900,-0.158416,51.494575,1,3,2,2,42258,2,1899-12-30 18:09:00,12,E09000020,3,3216,6,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01002859,1,1,1,28,6,3,0,0,0,0,0,3,1,2
201501BS70670,2,3,0,13,0,8,0,0,0,0,1,1,6,1,28,6,-1,-1,-1,-1,1,-1,2,2,527940,178900,-0.158416,51.494575,1,3,2,2,42258,2,1899-12-30 18:09:00,12,E09000020,3,3216,6,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01002859,2,2,2,27,6,3,0,0,0,0,0,3,1,2
201501BS70671,1,11,0,5,0,8,0,0,0,0,0,1,6,1,52,8,4461,2,2,-1,1,-1,1,1,525980,179690,-0.186353,51.502114,1,3,1,1,42258,2,1899-12-30 12:55:00,12,E09000020,3,315,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01002889,1,2,2,71,10,3,0,0,0,1,0,11,1,4
201501BS70673,1,9,0,16,0,8,0,0,0,0,1,1,6,2,31,6,1461,2,10,-1,1,-1,1,2,526580,177270,-0.17858,51.480232,1,3,2,1,42288,3,1899-12-30 18:00:00,12,E09000020,3,3220,6,30,3,4,5,0,0,1,4,1,1,0,0,1,1,E01002841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70673,2,1,0,18,0,8,0,0,0,0,1,1,6,1,24,5,-1,-1,-1,-1,1,-1,1,2,526580,177270,-0.17858,51.480232,1,3,2,1,42288,3,1899-12-30 18:00:00,12,E09000020,3,3220,6,30,3,4,5,0,0,1,4,1,1,0,0,1,1,E01002841,1,1,1,24,5,3,0,0,0,0,0,1,1,3
201501BS70674,1,9,0,3,0,8,0,0,0,0,3,1,6,1,49,8,2987,2,3,-1,1,-1,1,1,525940,179700,-0.186925,51.502213,1,3,1,1,42288,3,1899-12-30 11:30:00,12,E09000020,3,315,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01002889,1,3,2,28,6,3,4,1,0,0,2,0,1,5
201501BS70675,1,9,0,18,0,8,0,10,3,4,1,1,6,1,38,7,1598,2,3,-1,1,-1,1,1,523970,179960,-0.215202,51.504985,1,3,1,1,42319,4,1899-12-30 10:30:00,12,E09000020,3,402,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01002873,1,1,1,38,7,3,0,0,0,0,0,9,1,3
201501BS70677,1,8,0,9,0,8,0,0,0,0,2,1,1,1,36,7,-1,-1,-1,-1,-1,-1,1,2,525860,179710,-0.188074,51.502321,1,3,2,1,42349,5,1899-12-30 18:36:00,12,E09000020,3,315,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01002889,1,1,1,36,7,3,0,0,0,0,0,8,-1,-1
201501BS70677,2,11,0,18,0,8,0,0,0,0,1,1,6,1,45,7,6700,2,8,-1,1,-1,1,2,525860,179710,-0.188074,51.502321,1,3,2,1,42349,5,1899-12-30 18:36:00,12,E09000020,3,315,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01002889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70678,1,3,0,17,0,1,0,0,0,0,4,1,1,1,21,5,124,1,6,-1,1,-1,1,1,524000,180060,-0.214735,51.505877,1,3,1,1,15/11/2015,1,1899-12-30 18:35:00,12,E09000020,5,0,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,E01002873,1,1,1,21,5,3,0,0,0,0,0,3,1,1
201501BS70679,1,9,0,18,0,1,0,0,0,0,4,1,6,1,57,9,1997,2,-1,-1,1,-1,1,2,526150,179640,-0.183923,51.501627,1,3,2,1,13/11/2015,6,1899-12-30 09:13:00,1,E09000033,3,315,6,30,3,2,4,325,0,5,1,1,1,0,0,1,1,E01002891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70679,2,1,0,18,0,1,0,0,0,0,3,1,6,1,42,7,-1,-1,-1,-1,1,-1,1,2,526150,179640,-0.183923,51.501627,1,3,2,1,13/11/2015,6,1899-12-30 09:13:00,1,E09000033,3,315,6,30,3,2,4,325,0,5,1,1,1,0,0,1,1,E01002891,1,1,1,42,7,3,0,0,0,0,0,1,1,7
201501BS70680,1,3,0,4,0,2,0,0,0,0,0,1,1,1,27,6,125,1,3,-1,1,-1,1,1,526080,178880,-0.185202,51.494813,1,3,1,1,13/11/2015,6,1899-12-30 13:15:00,12,E09000020,3,4,6,30,6,4,6,0,0,0,1,5,2,0,0,1,1,E01002835,1,1,1,27,6,3,0,0,0,0,0,3,1,5
201501BS70681,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,524600,179020,-0.206461,51.496399,1,3,1,1,15/11/2015,1,1899-12-30 00:19:00,12,E09000020,3,315,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002814,1,3,2,59,9,3,5,1,0,0,2,0,1,7
201501BS70683,1,9,0,9,0,8,5,10,0,0,4,1,6,2,-1,-1,1390,1,5,-1,1,-1,3,2,524220,181510,-0.211056,51.51886,1,3,2,3,16/11/2015,2,1899-12-30 13:30:00,12,E09000020,4,450,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002878,1,1,2,-1,-1,3,0,0,0,0,0,9,1,3
201501BS70683,1,9,0,9,0,8,5,10,0,0,4,1,6,2,-1,-1,1390,1,5,-1,1,-1,3,2,524220,181510,-0.211056,51.51886,1,3,2,3,16/11/2015,2,1899-12-30 13:30:00,12,E09000020,4,450,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002878,3,2,2,26,6,3,0,0,1,0,0,9,2,8
201501BS70683,2,9,0,18,0,8,0,0,0,0,1,1,6,1,18,4,1198,1,-1,-1,1,-1,3,2,524220,181510,-0.211056,51.51886,1,3,2,3,16/11/2015,2,1899-12-30 13:30:00,12,E09000020,4,450,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01002878,2,1,1,18,4,3,0,0,0,0,0,9,1,9
201501BS70684,1,9,0,9,0,8,0,0,0,0,1,1,6,1,45,7,2143,2,3,-1,-1,-1,1,2,527580,179470,-0.163393,51.499779,1,3,2,1,16/11/2015,2,1899-12-30 15:53:00,12,E09000020,3,4,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002819,1,2,2,19,4,3,0,0,1,0,0,9,1,3
201501BS70684,2,9,0,18,0,8,0,0,0,0,4,1,6,1,34,6,3999,1,5,-1,1,-1,1,2,527580,179470,-0.163393,51.499779,1,3,2,1,16/11/2015,2,1899-12-30 15:53:00,12,E09000020,3,4,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70685,1,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,1798,1,7,-1,1,-1,1,2,524140,179590,-0.212884,51.501622,1,3,2,1,42349,5,1899-12-30 17:12:00,12,E09000020,3,3220,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70685,2,1,0,18,0,0,0,8,0,0,1,1,6,1,36,7,-1,-1,-1,-1,1,-1,1,2,524140,179590,-0.212884,51.501622,1,3,2,1,42349,5,1899-12-30 17:12:00,12,E09000020,3,3220,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002866,1,1,1,36,7,3,0,0,0,0,0,1,1,4
201501BS70686,1,1,0,3,0,1,0,0,0,0,1,1,6,1,40,7,-1,-1,-1,-1,1,-1,1,2,526780,178960,-0.175095,51.495375,1,3,2,1,42258,2,1899-12-30 17:40:00,12,E09000020,6,0,2,30,3,4,3,4,0,0,4,1,1,0,0,1,2,E01002821,1,1,1,40,7,3,0,0,0,0,0,1,1,6
201501BS70686,2,19,0,1,0,8,0,0,0,0,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,526780,178960,-0.175095,51.495375,1,3,2,1,42258,2,1899-12-30 17:40:00,12,E09000020,6,0,2,30,3,4,3,4,0,0,4,1,1,0,0,1,2,E01002821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70687,1,9,0,18,0,8,0,0,0,0,1,1,6,1,28,6,1598,1,4,-1,1,-1,2,2,525590,178180,-0.192506,51.488631,1,3,2,2,18/11/2015,4,1899-12-30 05:17:00,12,E09000020,3,3218,6,30,3,2,3,3220,0,5,4,8,2,0,0,1,1,E01002894,1,1,1,28,6,3,0,0,0,0,0,9,1,7
201501BS70687,2,9,0,18,0,8,0,0,0,0,1,1,6,1,29,6,1968,2,6,-1,1,-1,2,2,525590,178180,-0.192506,51.488631,1,3,2,2,18/11/2015,4,1899-12-30 05:17:00,12,E09000020,3,3218,6,30,3,2,3,3220,0,5,4,8,2,0,0,1,1,E01002894,2,1,1,29,6,3,0,0,0,0,0,9,1,2
201501BS70688,1,3,0,18,0,8,0,0,0,0,1,1,6,1,41,7,125,1,2,-1,1,-1,1,1,523970,179950,-0.215205,51.504895,1,3,1,1,18/11/2015,4,1899-12-30 17:55:00,12,E09000020,3,402,6,30,3,4,5,0,0,0,4,1,2,0,0,1,1,E01002869,1,1,1,41,7,3,0,0,0,0,0,3,1,3
201501BS70689,1,5,0,18,0,0,0,0,0,0,3,1,6,1,24,5,-1,-1,-1,-1,1,-1,1,2,525890,177830,-0.188312,51.485419,1,3,2,1,23/10/2015,6,1899-12-30 07:30:00,12,E09000020,3,3220,2,30,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01002893,1,1,1,24,5,3,0,0,0,0,0,5,1,5
201501BS70689,2,9,0,11,0,0,0,0,0,0,4,1,6,1,-1,-1,2179,2,6,-1,-1,-1,1,2,525890,177830,-0.188312,51.485419,1,3,2,1,23/10/2015,6,1899-12-30 07:30:00,12,E09000020,3,3220,2,30,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01002893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70690,1,1,0,18,0,8,0,0,0,0,1,1,6,1,21,5,-1,-1,-1,-1,1,-1,1,2,526520,178030,-0.179172,51.487076,1,3,2,1,42288,3,1899-12-30 18:50:00,12,E09000020,3,308,6,30,6,2,5,0,0,5,4,1,1,0,0,1,2,E01002838,1,1,1,21,5,3,0,0,0,0,0,1,1,3
201501BS70690,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,1199,1,11,-1,-1,-1,1,2,526520,178030,-0.179172,51.487076,1,3,2,1,42288,3,1899-12-30 18:50:00,12,E09000020,3,308,6,30,6,2,5,0,0,5,4,1,1,0,0,1,2,E01002838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70692,1,8,0,9,0,8,0,0,0,0,1,1,6,1,44,7,2143,2,3,-1,1,-1,2,1,526600,178950,-0.177691,51.495326,1,3,1,2,19/11/2015,5,1899-12-30 15:50:00,12,E09000020,3,4,6,30,3,4,3,4,0,0,1,1,1,0,0,1,1,E01002820,1,3,2,19,4,3,5,1,0,0,2,0,1,8
201501BS70692,1,8,0,9,0,8,0,0,0,0,1,1,6,1,44,7,2143,2,3,-1,1,-1,2,1,526600,178950,-0.177691,51.495326,1,3,1,2,19/11/2015,5,1899-12-30 15:50:00,12,E09000020,3,4,6,30,3,4,3,4,0,0,1,1,1,0,0,1,1,E01002820,2,3,2,9,2,3,5,1,0,0,2,0,1,8
201501BS70694,1,90,0,9,0,8,0,0,0,0,1,1,1,1,36,7,-1,-1,-1,-1,1,-1,1,2,526940,177900,-0.173173,51.485813,1,3,2,1,17/11/2015,3,1899-12-30 06:30:00,12,E09000020,3,3217,6,30,6,2,5,0,0,0,4,2,2,0,0,1,1,E01002911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70694,2,1,0,18,0,8,0,0,0,0,3,1,2,1,49,8,-1,-1,-1,-1,1,-1,1,2,526940,177900,-0.173173,51.485813,1,3,2,1,17/11/2015,3,1899-12-30 06:30:00,12,E09000020,3,3217,6,30,6,2,5,0,0,0,4,2,2,0,0,1,1,E01002911,1,1,1,49,8,3,0,0,0,0,0,1,1,9
201501BS70695,1,11,0,5,0,8,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,525590,178180,-0.192506,51.488631,1,3,1,1,16/11/2015,2,1899-12-30 20:10:00,12,E09000020,3,3218,6,30,3,2,3,3220,0,5,4,1,2,0,0,1,1,E01002894,1,3,1,17,4,3,1,1,0,0,2,0,1,4
201501BS70696,1,9,0,4,0,8,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,1,2,526910,177490,-0.173752,51.482135,1,3,2,1,19/11/2015,5,1899-12-30 23:07:00,12,E09000020,3,3220,6,30,6,2,3,3220,0,5,4,1,1,2,0,1,1,E01002840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70696,2,1,0,13,0,8,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,-1,1,-1,1,2,526910,177490,-0.173752,51.482135,1,3,2,1,19/11/2015,5,1899-12-30 23:07:00,12,E09000020,3,3220,6,30,6,2,3,3220,0,5,4,1,1,2,0,1,1,E01002840,1,1,1,31,6,3,0,0,0,0,0,1,1,4
201501BS70697,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,525520,178590,-0.193368,51.492331,1,3,1,1,22/11/2015,1,1899-12-30 16:10:00,12,E09000020,3,3220,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002850,1,3,1,-1,-1,3,5,1,0,0,2,0,-1,-1
201501BS70699,1,9,0,18,0,8,0,0,0,0,4,1,6,2,53,8,2143,2,-1,-1,1,-1,1,2,524930,181420,-0.20086,51.517895,1,3,2,1,21/11/2015,7,1899-12-30 15:45:00,1,E09000033,4,412,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002829,1,1,2,53,8,3,0,0,0,0,0,9,1,5
201501BS70699,2,9,0,9,0,8,0,0,0,0,1,1,6,1,43,7,1992,2,9,-1,1,-1,1,2,524930,181420,-0.20086,51.517895,1,3,2,1,21/11/2015,7,1899-12-30 15:45:00,1,E09000033,4,412,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70700,1,1,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,525080,180390,-0.199065,51.508605,1,3,1,1,21/11/2015,7,1899-12-30 09:48:00,12,E09000020,3,402,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01002828,1,3,2,30,6,3,4,1,0,0,2,0,1,7
201501BS70701,1,3,0,18,0,8,1,0,0,0,1,1,6,1,41,7,125,1,2,-1,1,-1,1,2,527110,178000,-0.17069,51.486674,1,3,2,1,21/11/2015,7,1899-12-30 22:00:00,12,E09000020,3,3217,6,30,3,4,6,0,0,0,6,1,1,0,0,1,1,E01002844,1,1,1,41,7,3,0,0,0,0,0,3,1,3
201501BS70701,2,9,0,2,0,8,0,0,0,0,3,1,6,1,41,7,1497,8,6,-1,1,-1,1,2,527110,178000,-0.17069,51.486674,1,3,2,1,21/11/2015,7,1899-12-30 22:00:00,12,E09000020,3,3217,6,30,3,4,6,0,0,0,6,1,1,0,0,1,1,E01002844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70702,1,9,0,9,0,8,0,0,0,0,1,1,6,2,71,10,1984,1,13,-1,1,-1,1,2,527950,177770,-0.158682,51.484418,1,3,2,1,20/11/2015,6,1899-12-30 11:05:00,12,E09000020,3,3212,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70702,2,3,0,18,0,8,0,0,0,0,1,1,6,1,23,5,108,1,1,-1,1,-1,1,2,527950,177770,-0.158682,51.484418,1,3,2,1,20/11/2015,6,1899-12-30 11:05:00,12,E09000020,3,3212,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002900,1,1,1,23,5,3,0,0,0,0,0,3,1,7
201501BS70703,1,9,0,9,0,8,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,525520,180530,-0.192678,51.509766,1,3,2,1,42135,5,1899-12-30 15:00:00,12,E09000020,3,402,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70703,2,1,0,9,0,8,0,0,0,0,2,1,6,1,30,6,-1,-1,-1,-1,1,-1,1,2,525520,180530,-0.192678,51.509766,1,3,2,1,42135,5,1899-12-30 15:00:00,12,E09000020,3,402,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002885,1,1,1,30,6,3,0,0,0,0,0,1,1,9
201501BS70705,1,9,0,2,0,0,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,527490,179370,-0.164725,51.4989,1,3,2,1,23/11/2015,2,1899-12-30 18:55:00,12,E09000020,3,4,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70705,2,1,0,15,0,0,0,8,0,0,1,1,6,1,28,6,-1,-1,-1,-1,1,-1,1,2,527490,179370,-0.164725,51.4989,1,3,2,1,23/11/2015,2,1899-12-30 18:55:00,12,E09000020,3,4,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01002819,1,1,1,28,6,3,0,0,0,0,0,1,1,3
201501BS70706,1,3,0,18,0,8,0,0,0,0,1,1,2,1,46,8,125,1,7,-1,-1,-1,1,2,527100,178000,-0.170834,51.486676,1,3,2,1,24/11/2015,3,1899-12-30 22:40:00,12,E09000020,6,0,6,30,6,4,3,3217,0,0,4,1,1,0,0,1,1,E01002844,1,1,1,46,8,3,0,0,0,0,0,3,-1,-1
201501BS70706,2,8,0,7,0,8,0,0,0,0,1,1,1,1,33,6,1560,2,4,-1,1,-1,1,2,527100,178000,-0.170834,51.486676,1,3,2,1,24/11/2015,3,1899-12-30 22:40:00,12,E09000020,6,0,6,30,6,4,3,3217,0,0,4,1,1,0,0,1,1,E01002844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70708,1,3,0,18,0,8,0,0,0,0,2,1,6,1,19,4,108,1,-1,-1,1,-1,1,2,526080,177790,-0.185591,51.485017,1,3,2,1,20/11/2015,6,1899-12-30 22:10:00,12,E09000020,3,3220,2,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01002893,1,1,1,19,4,3,0,0,0,0,0,3,1,1
201501BS70708,2,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,1,2,526080,177790,-0.185591,51.485017,1,3,2,1,20/11/2015,6,1899-12-30 22:10:00,12,E09000020,3,3220,2,30,6,4,6,0,0,1,4,1,1,0,0,1,1,E01002893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201501BS70710,1,5,0,13,0,8,0,0,0,0,1,1,6,1,38,7,996,1,10,-1,1,-1,1,2,525360,178820,-0.19559,51.494433,1,3,2,1,26/11/2015,5,1899-12-30 19:44:00,12,E09000020,3,3220,6,30,6,2,3,4,0,5,7,1,1,0,0,1,1,E01002851,1,1,1,38,7,3,0,0,0,0,0,5,1,7
